Patent_ID;Family_ID;Country
CN120189429A;96063203;CN
CN120189511A;96070665;CN
CN120193070A;96065498;CN
CN120189392A;96066640;CN
CN120078913A;95844539;CN
CN120082550A;95856550;CN
CN120082551A;95847510;CN
CN120078799A;95855053;CN
CN120099065A;95885264;CN
CN120093945A;95873228;CN
CN120093912A;95889096;CN
CN120092756A;95878675;CN
CN120098993A;95881634;CN
CN120099008A;95877653;CN
CN120118858A;95920278;CN
CN120121837A;95924353;CN
CN120118859A;95922201;CN
CN120118909A;95928566;CN
CN120126561A;95917751;CN
CN115698288A;78022812;CN
CN115768439A;84950085;CN
MX2022016519A;79281793;MX
MX2022016523A;79281775;MX
MX2022016525A;79281780;MX
CN120041554A;95758990;CN
CN120041569A;95749408;CN
CN120041444A;95754052;CN
CN120037253A;95748740;CN
CN120037395A;95755441;CN
CN120037203A;95747627;CN
CN120060476A;95802163;CN
CN120060259A;95792935;CN
CN120060245A;95793987;CN
CN120060246A;95786654;CN
CN120078798A;95851603;CN
CN120000652A;95671636;CN
CN120009551A;95662495;CN
CN120005880A;95663000;CN
CN120005877A;95659451;CN
CN120005884A;95673048;CN
CN120005885A;95660277;CN
CN120005876A;95661124;CN
CN120005881A;95661556;CN
CN120020252A;95704018;CN
CN120020253A;95705055;CN
CN120022432A;95731085;CN
CN120022242A;95730684;CN
CN120022288A;95728672;CN
CN120037242A;95755243;CN
CN120041570A;95749745;CN
CN115558631A;84745023;CN
CN115572723A;84579129;CN
CN115572726A;84579922;CN
KR20230005609A;84893970;KR
CN115595298A;84849691;CN
CN115612724A;84854859;CN
CN119955935A;95585359;CN
CN119950733A;95585481;CN
CN119950429A;95596710;CN
CN119955928A;95585765;CN
CN119954974A;95599580;CN
CN119955786A;95587436;CN
CN119955785A;95599854;CN
CN119971044A;95627966;CN
CN119979703A;95641111;CN
CN119970778A;95627317;CN
CN115607687A;84856887;CN
JP2023013932A;85129829;JP
CN115651902A;84991137;CN
CN115677770A;85044055;CN
CN115671309A;85058158;CN
CN119909181A;95507755;CN
CN119909178A;95505269;CN
CN119913145A;95501193;CN
CN119913155A;95506162;CN
CN119936409A;95549846;CN
CN119930746A;95535057;CN
CN119932016A;95547853;CN
CN119925638A;95539200;CN
CN119925644A;95550987;CN
CN119932020A;95541083;CN
CN119932022A;95544510;CN
CN119932011A;95536098;CN
CN119932012A;95547833;CN
CN119857150A;95387116;CN
CN119857085A;95392039;CN
CN119868570A;95441737;CN
CN119868590A;95430810;CN
CN119868573A;95433015;CN
CN119868309A;95437950;CN
CN119868302A;95432909;CN
CN119876130A;95442242;CN
CN119874829A;95444457;CN
CN119876136A;95444431;CN
CN119896659A;95465069;CN
CN119899833A;95465429;CN
KR20250057178A;95604470;KR
CN119798363A;95265379;CN
CN119792548A;95265114;CN
CN119804700A;95257508;CN
CN119799709A;95261331;CN
CN119799703A;95274313;CN
CN119824043A;95297446;CN
CN119823992A;95297385;CN
CN119842703A;95359536;CN
CN119838028A;95361311;CN
CN119842714A;95368686;CN
CN119842713A;95357721;CN
CN119851749A;95359258;CN
CN119842710A;95367168;CN
CN119859688A;95392549;CN
CN119753130A;95193760;CN
CN119746037A;95188362;CN
CN119753126A;95193498;CN
CN119753015A;95195244;CN
CN119752888A;95184202;CN
CN119752912A;95179303;CN
CN119752909A;95184985;CN
CN119752883A;95173936;CN
CN119752910A;95190702;CN
CN119752900A;95188930;CN
CN119770453A;95231328;CN
CN119780288A;95242069;CN
CN119792527A;95265639;CN
CN119792517A;95269342;CN
CN119811489A;95259617;CN
KR20230021987A;85220668;KR
CN115708809A;85230853;CN
CN115716879A;85255151;CN
TW202309279A;86690713;TW
TW202308660A;78771267;TW
CN115721603A;85293897;CN
CN115725507A;85292575;CN
CN115725574A;85291217;CN
CN115725581A;85295475;CN
CN119700976A;95074407;CN
CN119700704A;95085584;CN
CN119709736A;95096075;CN
CN119709734A;95100118;CN
CN119709738A;95092197;CN
CN119736294A;95133092;CN
CN119735706A;95136704;CN
CN119736292A;95128065;CN
CN119732910A;95133580;CN
CN119745834A;95193342;CN
CN119745830A;95182412;CN
CN119656334A;94981998;CN
CN119662828A;94991357;CN
CN119662640A;94980838;CN
CN119662638A;95000217;CN
CN119656187A;94991339;CN
CN119662645A;94982720;CN
CN119656331A;94988561;CN
CN119662639A;94983017;CN
CN119685372A;95026295;CN
CN119688984A;95043579;CN
CN119679701A;95032615;CN
CN119607207A;94892349;CN
CN119614573A;94890733;CN
CN119619307A;94906964;CN
CN119614574A;94888538;CN
CN119614575A;94908545;CN
CN119614570A;94896181;CN
CN119606918A;94887350;CN
CN119607007A;94906068;CN
CN119614564A;94898001;CN
CN119614567A;94890675;CN
CN119643870A;94958962;CN
CN119633124A;94946569;CN
CN119639815A;94942286;CN
CN119639825A;94951553;CN
CN119523942A;94712423;CN
CN119524154A;94698197;CN
CN119524007A;94707433;CN
CN119552130A;94741661;CN
CN119552863A;94737427;CN
CN119570785A;94809681;CN
CN119570795A;94812874;CN
CN119587570A;94828719;CN
CN119592628A;94840848;CN
CN119592516A;94842747;CN
CN119592566A;94840361;CN
CN119587571A;94828726;CN
CN119592564A;94842348;CN
CN119586588A;94840664;CN
CN115721713A;85293195;CN
CN115725579A;85293541;CN
CN115747216A;85349521;CN
CN115737566A;85352102;CN
CN115747220A;85342966;CN
CN115772559A;85388435;CN
CN115779081A;85438134;CN
CN115779093A;85418229;CN
CN115786344A;85440142;CN
CN115786345A;85440800;CN
CN115806987A;85483202;CN
CN115820646A;85516892;CN
CN115813945A;85525272;CN
CN119490985A;94627119;CN
CN119490986A;94620789;CN
CN119490983A;94620168;CN
CN119506275A;94647202;CN
CN119517163A;94654474;CN
KR20250027480A;94824499;KR
CN119530136A;94701731;CN
CN119530388A;94709898;CN
CN119523935A;94703216;CN
CN119528986A;94710526;CN
CN119528797A;94711291;CN
CN119432851A;94530683;CN
CN119424371A;94512931;CN
CN119424469A;94515538;CN
CN119432844A;94527662;CN
CN119454962A;94595584;CN
CN119454593A;94567919;CN
CN119454978A;94585933;CN
CN119454639A;94582274;CN
CN119454987A;94585494;CN
CN119464498A;94594463;CN
CN119464279A;94565190;CN
CN119464286A;94569014;CN
CN119454599A;94585173;CN
CN119464278A;94595748;CN
CN119385916A;94421885;CN
CN119391706A;94426447;CN
CN119410356A;94465058;CN
CN119410644A;94460360;CN
CN119409771A;94467291;CN
CN119410632A;94466281;CN
CN119424468A;94525293;CN
CN119424601A;94507706;CN
CN119433011A;94510433;CN
CN119424751A;94529629;CN
CN119432849A;94515883;CN
CN119424654A;94515055;CN
CN119432852A;94518294;CN
CN119331890A;94268812;CN
CN119331868A;94260818;CN
CN119345370A;94312010;CN
CN119360970A;94317718;CN
CN119345154A;94304953;CN
CN119372321A;94340763;CN
CN119367548A;94340517;CN
CN119367317A;94337356;CN
KR20250014882A;94613527;KR
CN119391645A;94422346;CN
CN119385927A;94421456;CN
CN119390598A;94422427;CN
CN115813944A;85522739;CN
CN115814102A;85544795;CN
CN115820647A;85518635;CN
CN115820640A;85525287;CN
KR20230039840A;86005770;KR
CN115837080A;85576403;CN
CN115837031A;85574984;CN
CN115852005A;85652745;CN
CN115844853A;85660451;CN
CN115851724A;85662000;CN
CN115844919A;85661238;CN
CN115845058A;85661683;CN
CN115851713A;85660548;CN
CN119265186A;94123135;CN
CN119285559A;94160539;CN
CN119286825A;94148594;CN
CN119285688A;94149929;CN
CN119286863A;94152361;CN
CN119296635A;94155867;CN
CN119307604A;94178736;CN
CN119307535A;94185037;CN
CN119307526A;94188229;CN
CN119307506A;94181448;CN
CN119307524A;94179628;CN
CN119302984A;94191247;CN
CN119318662A;94227879;CN
CN119235896A;94030837;CN
CN119235897A;94031606;CN
CN119236074A;94028913;CN
CN119235819A;94029288;CN
CN119242629A;94030932;CN
CN119241620A;94032151;CN
CN119258087A;94123871;CN
CN119265192A;94114163;CN
CN119264203A;94115198;CN
KR20250001946A;94239079;KR
CN119265188A;94112394;CN
CN115845085A;85657434;CN
CN115851710A;85660440;CN
CN115851725A;85662012;CN
CN115873851A;85763501;CN
CN115869424A;85759996;CN
CN115869287A;85760460;CN
CN115887660A;86481662;CN
CN115887683A;86496357;CN
CN115926177A;86549881;CN
CN115927307A;86549317;CN
CN115927301A;86556395;CN
CN115927322A;86552845;CN
CN115919888A;86549471;CN
CN115927346A;86552815;CN
CN115920068A;86549483;CN
CN115927343A;86551081;CN
CN115927337A;86549875;CN
CN115920221A;86653244;CN
CN115948559A;87297530;CN
CN115944737A;87290027;CN
CN115948404A;87282559;CN
CN115948391A;87284601;CN
CN115966260A;87360716;CN
CN115957230A;87358465;CN
CN115960884A;87360595;CN
CN115960897A;87360593;CN
CN115969977A;85971019;CN
CN115976022A;85961790;CN
CN115976196A;85960445;CN
CN115976024A;85972672;CN
CN115970003A;85974613;CN
CN115991857A;85989419;CN
CN115990183A;85994202;CN
CN115998709A;86021742;CN
CN115998756A;86034957;CN
CN115998868A;86030504;CN
CN115998880A;86037170;CN
CN115998895A;86028627;CN
CN116003487A;86018029;CN
CN116004631A;86035578;CN
CN116019927A;86071115;CN
CN116024210A;86073521;CN
CN116019779A;86080129;CN
CN116019925A;86072034;CN
CN116036011A;86131156;CN
CN116036119A;86112597;CN
CN116036297A;86126649;CN
CN116042797A;86114044;CN
CN116036301A;86131550;CN
CN116042617A;86132104;CN
CN116042627A;86129768;CN
CN116059403A;86177102;CN
CN116059373A;86170635;CN
CN116059357A;86176108;CN
CN116063575A;86172313;CN
CN116059397A;86170507;CN
CN116059372A;86172231;CN
CN116064762A;86172187;CN
CN116059237A;86170685;CN
CN116064511A;86173724;CN
CN116059235A;86175521;CN
CN116064450A;86180916;CN
CN116064527A;86175773;CN
CN116059366A;86173755;CN
CN116077664A;86206069;CN
CN116083428A;86197971;CN
CN116083481A;86205162;CN
CN116083566A;86197998;CN
CN116077468A;86207951;CN
CN116077519A;86212893;CN
CN116098856A;86266967;CN
CN116103287A;86266247;CN
CN116115617A;86293924;CN
CN116121250A;86305428;CN
KR20230068047A;86324813;KR
CN116144661A;86353832;CN
CN116144655A;86360694;CN
CN116139289A;86339505;CN
CN116144664A;86352660;CN
CN116144663A;86361664;CN
CN116162659A;86419507;CN
CN116162622A;86415209;CN
CN116159147A;86412862;CN
CN116173230A;86433297;CN
CN116179552A;86450748;CN
CN116218758A;86571342;CN
CN116212050A;86584404;CN
CN116218842A;86587961;CN
CN116218857A;86589189;CN
CN116236584A;86629135;CN
CN116254256A;86685019;CN
JP2025118647A;73051654;JP
JP2025063041A;78023503;JP
CN116254280A;86678571;CN
KR20230085681A;86745069;KR
CN116270536A;86819567;CN
CN116286658A;86792936;CN
CN116271102A;86789496;CN
CN116270709A;86786018;CN
CN116271078A;86831056;CN
CN116287002A;86816819;CN
CN116270704A;86782674;CN
CN116270701A;86819040;CN
CN116286827A;86830769;CN
CN116286828A;86803422;CN
CN116286819A;86831620;CN
CN121160790A;98036620;CN
CN121182745A;98092373;CN
CN121204080A;98105012;CN
CN121227714A;98148568;CN
CN121227708A;98158596;CN
MX374851B;45004831;MX
JP2025100676A;57835203;JP
CN121065260A;97841227;CN
CN121065190A;97836993;CN
CN121065183A;97843185;CN
CN121081632A;97885847;CN
CN121109385A;97942208;CN
CN121102043A;97950638;CN
CN121141297A;97986975;CN
CN121137062A;97997862;CN
CN121137009A;97987234;CN
CN121137074A;97990477;CN
CN121160709A;98045295;CN
CN121160693A;98040860;CN
KR20230093859A;86903352;KR
CN116334226A;86889262;CN
CN116327796A;86890948;CN
CN116334085A;86887220;CN
CN116327938A;86880938;CN
CN116350787A;86906283;CN
CN116350602A;86941017;CN
CN116354993A;86940591;CN
KR20230097286A;87157164;KR
CN116370652A;86964463;CN
CN116376906A;86963827;CN
CN120966830A;97638566;CN
CN120966833A;97657086;CN
CN120966892A;97659284;CN
CN120989075A;97699165;CN
CN120983384A;97696063;CN
CN121022884A;97760855;CN
CN121022843A;97775611;CN
CN121046396A;97802682;CN
CN121046400A;97815283;CN
CN121046431A;97814152;CN
CN223515556U;97533581;CN
CN120905217A;97554123;CN
CN120905268A;97550527;CN
CN120924556A;97582929;CN
CN120924515A;97581587;CN
CN120924536A;97581305;CN
CN120944942A;97608767;CN
CN120944943A;97603636;CN
CN120943921A;97611251;CN
CN120944978A;97603271;CN
CN120939232A;97610799;CN
CN120944907A;97620186;CN
CN120818027A;97372921;CN
CN120829902A;97396357;CN
CN120829899A;97399467;CN
CN120843528A;97422335;CN
CN120866399A;97468197;CN
CN120866396A;97456306;CN
CN120866310A;97450531;CN
CN120866418A;97455839;CN
CN120866309A;97465881;CN
MX2024004316A;97522595;MX
CN120888564A;97507080;CN
CN116396984A;87014770;CN
CN116396465A;87016570;CN
CN116410978A;87051858;CN
CN116426521A;87086017;CN
CN116421615A;87078513;CN
CN116422394A;87089917;CN
CN116426524A;87091563;CN
CN116426527A;87093831;CN
CN116440152A;87120856;CN
CN116440286A;87121847;CN
KR20230108241A;87423444;KR
CN116463377A;87183349;CN
CN116459270A;87178064;CN
CN120699124A;97118309;CN
CN120699119A;97108547;CN
CN120700009A;97124637;CN
CN120718919A;97158054;CN
JP2025142373A;97264819;JP
JP2025142446A;97264623;JP
CN120738267A;97198040;CN
CN120775822A;97282923;CN
CN120771172A;97282138;CN
CN120771290A;97289599;CN
CN120796316A;97308766;CN
CN120818525A;97368402;CN
CN120608065A;96930132;CN
CN120608056A;96931913;CN
CN120624429A;96964856;CN
CN120624609A;96967627;CN
CN120636577A;96950999;CN
JP2025134630A;97065275;JP
CN120665879A;97057701;CN
CN120665870A;97060117;CN
CN120665871A;97047004;CN
CN120665869A;97052772;CN
CN120665872A;97055116;CN
CN120682333A;97080641;CN
CN120464650A;96630840;CN
CN120464682A;96629482;CN
CN120485332A;96676229;CN
CN120519456A;96744733;CN
CN120536434A;96787024;CN
CN120574222A;96861002;CN
CN120574865A;96855699;CN
CN120574864A;96851646;CN
CN120574838A;96854140;CN
CN120591302A;96886159;CN
CN120591290A;96897392;CN
CN120591246A;96884341;CN
CN120590496A;96890066;CN
CN116479141A;87217345;CN
CN116479051A;87213030;CN
CN116473937A;87214357;CN
CN116478997A;87218079;CN
CN116492463A;87329404;CN
CN116497027A;87319641;CN
CN116497024A;87319141;CN
CN116497028A;87322494;CN
CN116497031A;87318483;CN
CN116515835A;87407722;CN
CN116536429A;87449072;CN
CN116531488A;87445818;CN
CN116536311A;87444164;CN
CN116536364A;87445147;CN
CN120366361A;96440146;CN
CN120384076A;96492270;CN
CN120400142A;96517979;CN
CN120424955A;96560536;CN
CN120442639A;96613733;CN
CN120442697A;96607214;CN
CN120442664A;96617824;CN
CN120442660A;96607134;CN
CN120464644A;96636308;CN
CN120210201A;96109349;CN
CN120230761A;96156257;CN
CN120227465A;96164867;CN
TW202526015A;97224699;TW
CN120249476A;96189069;CN
CN120249355A;96178442;CN
JP2025102157A;96305232;JP
CN120290574A;96275194;CN
CN120285203A;96274601;CN
CN120310801A;96326276;CN
CN120310799A;96323276;CN
CN120310824A;96333712;CN
CN120349945A;96405570;CN
CN120098998A;95876807;CN
CN120092772A;95874081;CN
CN120099030A;95881220;CN
CN120118935A;95927146;CN
CN120142665A;95960088;CN
CN120137918A;95957868;CN
CN120173945A;96025021;CN
CN120192997A;96061518;CN
CN120210245A;96101557;CN
CN120210224A;96102324;CN
CN120210209A;96118858;CN
CN120210265A;96104212;CN
CN119932014A;95551730;CN
CN119979544A;95631979;CN
CN119979534A;95634066;CN
CN120026027A;95737701;CN
CN120041464A;95750742;CN
CN120060263A;95786068;CN
CN120053692A;95786344;CN
CN120060334A;95796329;CN
CN120078017A;95849381;CN
CN120082555A;95855982;CN
CN116536315A;87450224;CN
CN116555341A;87503001;CN
CN116555256A;87495377;CN
CN116549666A;87501546;CN
CN116555262A;87501114;CN
CN116549479A;87492191;CN
CN116555257A;87497296;CN
CN116570614A;87536545;CN
CN116570615A;87544764;CN
CN116589555A;87603376;CN
CN116615460A;87676907;CN
CN116602934A;87684721;CN
CN116617397A;87592331;CN
CN116622703A;87640514;CN
CN116622711A;87613461;CN
CN116622706A;87615977;CN
CN119799700A;95275813;CN
CN119799697A;95260329;CN
CN119799793A;95276635;CN
CN119824004A;95307888;CN
CN119824040A;95300247;CN
CN119823991A;95306145;CN
CN119876095A;95438462;CN
CN119876096A;95429446;CN
CN119896753A;95470253;CN
CN119899841A;95473806;CN
CN119920325A;95501503;CN
CN119639757A;94945647;CN
CN119639756A;94952547;CN
CN119655230A;94994020;CN
CN119662730A;94994098;CN
CN119662725A;94996379;CN
CN119709804A;95092819;CN
CN119716062A;95094212;CN
CN119736329A;95136588;CN
CN119752936A;95194259;CN
CN119752902A;95181333;CN
CN116617242A;87635953;CN
LU501549B1;87654553;LU
CN116637197A;87615103;CN
CN116640762A;87623451;CN
CN116637037A;87642797;CN
CN116656825A;87710397;CN
CN116650653A;87724712;CN
CN116656818A;87712758;CN
CN116656682A;87718202;CN
CN116656619A;87725907;CN
CN116656674A;87712298;CN
CN116656618A;87727708;CN
CN116656733A;87718764;CN
CN116665779A;87726787;CN
CN116656734A;87713544;CN
CN119432862A;94528389;CN
CN119464319A;94567026;CN
CN119506337A;94667221;CN
CN119504896A;94651788;CN
CN119506333A;94660092;CN
CN119570821A;94813797;CN
CN119570819A;94808856;CN
CN119614580A;94902241;CN
CN119265235A;94109676;CN
CN119296652A;94151184;CN
CN119331869A;94263814;CN
CN119391714A;94422250;CN
CN119391703A;94415130;CN
CN119405639A;94463968;CN
CN116656683A;87709307;CN
KR20230126073A;87802336;KR
CN116694636A;87830576;CN
CN116688133A;87843010;CN
CN116687935A;87844501;CN
CN116710108A;87837960;CN
CN116687952A;87835133;CN
CN116687951A;87828700;CN
CN116688145A;87843915;CN
CN116694631A;87838035;CN
CN116694637A;87840425;CN
CN116687949A;87822789;CN
CN116716354A;87864848;CN
CN116712406A;87866749;CN
CN116716302A;87866374;CN
CN116716343A;87868493;CN
CN116716282A;87866356;CN
CN116712566A;87865989;CN
CN116716301A;87872853;CN
CN116726039A;87916561;CN
CN116726197A;87915679;CN
CN116726175A;87902098;CN
JP2023127512A;87971527;JP
JP2023127483A;87971683;JP
CN116747309A;87947467;CN
CN116747308A;87951037;CN
CN116790595A;88037284;CN
CN116790605A;88044111;CN
CN116798513A;88046811;CN
ZA202302134B;88099323;ZA
CN116807989A;88117532;CN
CN116808242A;88114701;CN
CN116814642A;88141065;CN
CN116808235A;88117916;CN
CN116814676A;88117969;CN
CN116808236A;88142462;CN
CN116808240A;88115922;CN
CN116825199A;88120996;CN
CN116814618A;88122978;CN
CN116814632A;88122340;CN
LU501763B1;88244276;LU
CN116836978A;88158846;CN
CN116832053A;88158485;CN
CN116844644A;88166792;CN
CN116832218A;88160902;CN
CN119548520A;62978807;CN
JP2025143321A;64737306;JP
JP2025026842A;69232332;JP
JP2025067909A;69230803;JP
ZA202306590B;74046218;ZA
CN116850077A;88221884;CN
CN116854801A;88236115;CN
CN116855494A;88227506;CN
CN116855496A;88224588;CN
CN116855497A;88218729;CN
CN116870025A;88265996;CN
CN116870168A;88259265;CN
CN116870181A;88253996;CN
CN121160710A;98028919;CN
CN121182807A;98216647;CN
CN121182813A;98084832;CN
CN121182805A;98080795;CN
CN121204051A;98118509;CN
CN121204052A;98114240;CN
CN121227742A;98142458;CN
CN121227755A;98145963;CN
CN121227701A;98152113;CN
CN121065182A;97850191;CN
CN121065196A;97839273;CN
CN121065060A;97844221;CN
CN121065188A;97850990;CN
CN121065175A;97835400;CN
CN121065189A;97853225;CN
CN121087064A;97894227;CN
CN121087038A;97881866;CN
CN121109437A;97946206;CN
CN121136992A;97982411;CN
CN121160664A;98040494;CN
CN116870193A;88264974;CN
CN116870158A;88268944;CN
CN116870174A;88265720;CN
CN116870186A;88255725;CN
KR20230144472A;88506439;KR
CN116898975A;88360325;CN
CN116916938A;88361339;CN
CN116904456A;88357039;CN
CN116904462A;88357408;CN
CN116935968A;88374947;CN
CN116942824A;88455872;CN
CN116966197A;88481352;CN
CN120924567A;97584131;CN
CN120944895A;97605837;CN
CN120944890A;97605491;CN
CN120982543A;97699146;CN
CN121006309A;97728295;CN
CN121003688A;97727962;CN
CN121022853A;97778066;CN
CN121022706A;97767342;CN
CN121022845A;97760109;CN
CN121046398A;97813251;CN
CN121065106A;97844879;CN
CN121065198A;97844180;CN
CN120758511A;97245809;CN
CN120758534A;97236907;CN
CN120758500A;97247248;CN
CN120796260A;97321035;CN
CN120818504A;97373729;CN
CN120829885A;97394657;CN
CN120843529A;97425399;CN
CN120843510A;97416494;CN
CN120843509A;97426549;CN
CN120843516A;97418841;CN
CN120866312A;97470537;CN
CN120888548A;97504064;CN
CN120883975A;97502005;CN
CN120924607A;97597291;CN
CN120624467A;96965049;CN
CN120648684A;96995034;CN
CN120648685A;96996832;CN
CN120665878A;97046495;CN
CN120699967A;97115699;CN
CN120699965A;97118161;CN
CN120700003A;97122265;CN
CN120718962A;97161571;CN
CN120738211A;97196058;CN
CN120738193A;97192002;CN
CN120738194A;97191905;CN
CN120738195A;97191910;CN
CN120738186A;97186925;CN
CN120505344A;96707136;CN
CN120519460A;96742586;CN
CN120519459A;96750995;CN
CN120519465A;96745832;CN
CN120519455A;96750069;CN
CN120514731A;96744431;CN
CN120536472A;96786597;CN
LU600381B1;96850335;LU
CN120536445A;96779219;CN
CN120536438A;96791359;CN
CN120591275A;96883896;CN
CN120591267A;96890121;CN
CN120591271A;96884828;CN
CN120591280A;96885289;CN
CN120608076A;96925812;CN
CN116983322A;88524919;CN
CN117004725A;88575950;CN
CN117015384A;88573113;CN
CN116999565A;88566885;CN
CN117004605A;88566015;CN
CN116999454A;88572731;CN
CN117004609A;88561447;CN
CN117025762A;88601017;CN
CN117025682A;88601191;CN
CN120366321A;96453303;CN
CN120384077A;96484684;CN
CN120384078A;96490754;CN
CN120400091A;96520412;CN
CN120399023A;96510705;CN
TW202529779A;96589594;TW
CN120400162A;96523360;CN
CN120464630A;96641296;CN
CN120485223A;96680962;CN
CN120485199A;96677487;CN
CN120310798A;96327972;CN
CN120310785A;96325326;CN
TW202527968A;96386382;TW
CN120330200A;96369716;CN
CN120330202A;96357516;CN
CN120330203A;96359549;CN
CN120330206A;96359510;CN
CN120330201A;96361170;CN
CN120330204A;96352498;CN
CN120330195A;96353172;CN
CN120349989A;96408602;CN
CN120366320A;96437960;CN
CN120366312A;96441305;CN
CN120210208A;96107766;CN
CN120210200A;96116389;CN
CN120210181A;96106647;CN
CN120210193A;96103419;CN
CN120210202A;96100792;CN
CN120249291A;96198154;CN
CN120249295A;96196084;CN
CN120249326A;96197580;CN
CN120272481A;96242815;CN
CN120272482A;96246139;CN
CN120289607A;96283362;CN
CN120290548A;96274631;CN
CN120310795A;96324234;CN
CN117017943A;88601494;CN
CN117025603A;88629268;CN
CN117025608A;88629601;CN
CN117050996A;88665905;CN
CN117065024A;88708694;CN
CN117070517A;88703302;CN
PL441205A1;88838737;PL
PL441204A1;88838743;PL
CN117084999A;88780045;CN
CN117085137A;88783555;CN
CN120099014A;95886981;CN
CN120099015A;95889484;CN
CN120118907A;95923467;CN
CN120118912A;95925191;CN
CN120118903A;95924326;CN
CN120137976A;95957418;CN
CN120136992A;95950663;CN
CN120158450A;96006513;CN
CN120158465A;96004142;CN
CN120158453A;96008810;CN
CN120158463A;96010333;CN
CN120192969A;96064413;CN
CN120041451A;95751139;CN
CN120041446A;95748985;CN
CN120041449A;95757902;CN
KR20250074742A;95933072;KR
CN120060375A;95798845;CN
CN120060510A;95805049;CN
CN120060271A;95798225;CN
CN120060247A;95805188;CN
CN120060256A;95797927;CN
TW202521133A;95896299;TW
CN120082553A;95852076;CN
CN120099016A;95887169;CN
CN120099013A;95876418;CN
CN119876170A;95437863;CN
CN119876145A;95436871;CN
CN119876141A;95436011;CN
CN119899254A;95471826;CN
CN119932034A;95541724;CN
CN119930830A;95546027;CN
CN119955818A;95597482;CN
CN119950721A;95602002;CN
CN119979537A;95623838;CN
CN119979548A;95623774;CN
CN120005887A;95671908;CN
CN120005888A;95676236;CN
CN120005909A;95663411;CN
CN120026029A;95729669;CN
CN120041418A;95751018;CN
CN117106781A;88804197;CN
CN117106775A;88793814;CN
CN117100760A;88810324;CN
CN117126400A;88861173;CN
CN117126852A;88849713;CN
CN119709764A;95076133;CN
CN119709913A;95104599;CN
CN222707376U;95171858;CN
CN119752894A;95195685;CN
CN119819171A;95299594;CN
TW202515584A;95396549;TW
TW202516009A;95396478;TW
CN119842723A;95372529;CN
CN119874868A;95439277;CN
CN119867092A;95424937;CN
CN119867091A;95440420;CN
CN119876133A;95430954;CN
CN119876132A;95433592;CN
CN117143065A;88897361;CN
CN117144509A;88908802;CN
CN117143876A;88883907;CN
CN117137936A;88885225;CN
CN117159737A;88946594;CN
CN117198382A;88985862;CN
CN117187242A;88995286;CN
CN117180448A;88993125;CN
CN117187246A;88988173;CN
CN117210506A;89047479;CN
CN117210466A;89049157;CN
CN117210464A;89034683;CN
CN120544693A;96777542;CN
CN120817997A;97374489;CN
CN119685308A;95039088;CN
CN119709682A;95086859;CN
CN117230061A;89086742;CN
CN117248005A;89136646;CN
CN117247940A;89130997;CN
CN117257723A;89217549;CN
CN117279649A;89210995;CN
CN117257970A;89207017;CN
CN117257764A;89204162;CN
CN117264948A;89211043;CN
CN117264949A;89218406;CN
CN117264957A;89208081;CN
CN117286232A;89253320;CN
CN117281824A;89243355;CN
CN117298135A;89236088;CN
CN117310178A;89272880;CN
ZA202102104B;69058781;ZA
CN121208159A;98115014;CN
PH12013500374A1;44582859;PH
CN114009454A;55218233;CN
MY189214A;57544587;MY
CN114958834A;72183333;CN
CN114854754A;76875400;CN
CN121183048A;98087541;CN
CN121185994A;98087493;CN
CN121177515A;98083657;CN
CN121204302A;98105665;CN
CN121197436A;98122857;CN
CN121204047A;98118341;CN
CN121204147A;98108482;CN
CN121204210A;98109736;CN
CN121208326A;98111862;CN
CN121204050A;98116765;CN
CN121102504A;97951977;CN
CN121109559A;97957041;CN
CN121109393A;97945982;CN
CN121108206A;97951639;CN
CN121135791A;98004808;CN
CN121154841A;98042024;CN
CN121164393A;98030547;CN
CN121164274A;98049055;CN
PL448872A1;98211980;PL
CN113881679A;79016353;CN
CN215667987U;79953669;CN
CN114317549A;81024691;CN
CN114480507A;81512186;CN
CN114480300A;81491610;CN
CN114591412A;81807991;CN
CN115068598A;81870107;CN
CN114854753A;82641252;CN
CN114854752A;82640579;CN
CN121065140A;97842185;CN
CN121064281A;97851637;CN
CN121064271A;97851592;CN
JP2025183940A;91431554;JP
CN121065174A;97840964;CN
CN121081619A;97894030;CN
CN121109383A;97955042;CN
CN114917242A;82812065;CN
CN115261386A;83760469;CN
CN115350272A;84005547;CN
CN115386579A;84114735;CN
CN115227711A;58985583;CN
MX2022000736A;61073121;MX
CN113999846A;66456443;CN
CN121029711A;97761633;CN
CN121022842A;97768413;CN
CN121021598A;97777272;CN
CN121046363A;97809835;CN
CN121046558A;97802221;CN
CN121046524A;97811846;CN
CN121045298A;97810561;CN
CN121046388A;97805727;CN
CN121045299A;97806459;CN
CN121046375A;97814370;CN
CN114555089A;74504309;CN
CN114032236A;80134635;CN
CN114134211A;80384843;CN
CN114317570A;81016268;CN
CN114395629A;81232346;CN
CN114437357A;81364694;CN
CN114540502A;81667277;CN
CN114601934A;81863640;CN
CN114668860A;82077690;CN
CN120983639A;97696767;CN
CN120988051A;97690972;CN
CN120988043A;97690203;CN
CN120989084A;97698431;CN
FI20245658A1;95784157;FI
CN121006369A;97725639;CN
CN121006386A;97728757;CN
CN121015859A;97759284;CN
CN121023651A;97769228;CN
CN114712526A;82244950;CN
CN114807348A;82506620;CN
CN114854750A;82637656;CN
